exp_type_id,experiment_id,sample_id,sample_label,sample_label_long,Line#,Location,Inj#,Type,data_raw,data_corrected,data_units,data_reference,met_id,used_,notes
7,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,Evo04sdhEvo03EP_1.5,,35,Vial 31,1,BB  ,0.13151,0.13151,mM,HPLC,succ,TRUE,
7,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,Evo04sdhEvo03EP_2.5,,36,Vial 32,1,BB  ,0.13623,0.13623,mM,HPLC,succ,TRUE,
7,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,Evo04sdhEvo03EP_3.5,,37,Vial 33,1,BB  ,0.13045,0.13045,mM,HPLC,succ,TRUE,
7,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,Evo04sdhEvo03EP_1.6,,38,Vial 34,1,BB  ,0.22993,0.22993,mM,HPLC,succ,TRUE,
7,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,Evo04sdhEvo03EP_2.6,,39,Vial 35,1,BB  ,0.22454,0.22454,mM,HPLC,succ,TRUE,
7,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,Evo04sdhEvo03EP_3.6,,40,Vial 36,1,BB  ,0.24385,0.24385,mM,HPLC,succ,TRUE,
7,ALEsKOs01,140814_3_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,Evo04sdhEvo02EP_1.3,,9,Vial 7,1,BB  ,0.00777,0.00777,mM,HPLC,glyc,TRUE,
7,ALEsKOs01,140814_3_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,Evo04sdhEvo02EP_3.3,,11,Vial 9,1,BB  ,0.01225,0.01225,mM,HPLC,glyc,TRUE,
7,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,Evo04sdhEvo02EP_1.4,,12,Vial 10,1,BB  ,0.0113,0.0113,mM,HPLC,glyc,TRUE,
7,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,Evo04sdhEvo02EP_3.4,,14,Vial 12,1,BB  ,0.01419,0.01419,mM,HPLC,glyc,TRUE,
7,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,Evo04sdhEvo02EP_1.5,,15,Vial 13,1,BB  ,0.01425,0.01425,mM,HPLC,glyc,TRUE,
7,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,Evo04sdhEvo02EP_3.5,,17,Vial 15,1,BB  ,0.01178,0.01178,mM,HPLC,glyc,TRUE,
7,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,Evo04sdhEvo02EP_1.6,,18,Vial 16,1,BB  ,0.02252,0.02252,mM,HPLC,glyc,TRUE,
7,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,Evo04sdhEvo02EP_2.6,,19,Vial 17,1,BB  ,0.02173,0.02173,mM,HPLC,glyc,TRUE,
7,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,Evo04sdhEvo02EP_3.6,,20,Vial 18,1,BB  ,0.02346,0.02346,mM,HPLC,glyc,TRUE,
7,ALEsKOs01,140814_1_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,Evo04sdhEvo02EP_1.1,,3,Vial 1,1,BB  ,0.29409,0.29409,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_1_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,Evo04sdhEvo02EP_2.1,,4,Vial 2,1,BB  ,0.31383,0.31383,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_1_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,Evo04sdhEvo02EP_3.1,,5,Vial 3,1,BB  ,0.27718,0.27718,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_2_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,Evo04sdhEvo02EP_1.2,,6,Vial 4,1,BB  ,0.88567,0.88567,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_2_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,Evo04sdhEvo02EP_2.2,,7,Vial 5,1,BB  ,0.91104,0.91104,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_2_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,Evo04sdhEvo02EP_3.2,,8,Vial 6,1,BB  ,0.91029,0.91029,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_3_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,Evo04sdhEvo02EP_1.3,,9,Vial 7,1,BB  ,1.60954,1.60954,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_3_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,Evo04sdhEvo02EP_2.3,,10,Vial 8,1,BB  ,1.72247,1.72247,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_3_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,Evo04sdhEvo02EP_3.3,,11,Vial 9,1,BB  ,1.67234,1.67234,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,Evo04sdhEvo02EP_1.4,,12,Vial 10,1,BB  ,3.29513,3.29513,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,Evo04sdhEvo02EP_2.4,,13,Vial 11,1,BB  ,3.46952,3.46952,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,Evo04sdhEvo02EP_3.4,,14,Vial 12,1,BB  ,3.33147,3.33147,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,Evo04sdhEvo02EP_1.5,,15,Vial 13,1,BB  ,4.90661,4.90661,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,Evo04sdhEvo02EP_2.5,,16,Vial 14,1,BB  ,5.12782,5.12782,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,Evo04sdhEvo02EP_3.5,,17,Vial 15,1,BB  ,4.99362,4.99362,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,Evo04sdhEvo02EP_1.6,,18,Vial 16,1,BB  ,7.07441,7.07441,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,Evo04sdhEvo02EP_2.6,,19,Vial 17,1,BB  ,7.4437,7.4437,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,Evo04sdhEvo02EP_3.6,,20,Vial 18,1,BB  ,7.23509,7.23509,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_1_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,Evo04sdhEvo03EP_1.1,,21,Vial 19,1,BB  ,0.28959,0.28959,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_1_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,Evo04sdhEvo03EP_2.1,,22,Vial 20,1,BB  ,0.31785,0.31785,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_1_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,Evo04sdhEvo03EP_3.1,,23,Vial 21,1,BB  ,0.29282,0.29282,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_2_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,Evo04sdhEvo03EP_1.2,,24,Vial 22,1,BB  ,0.86747,0.86747,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_2_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,Evo04sdhEvo03EP_2.2,,25,Vial 23,1,BB  ,0.86425,0.86425,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_2_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,Evo04sdhEvo03EP_3.2,,26,Vial 24,1,BB  ,0.87088,0.87088,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_3_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,Evo04sdhEvo03EP_1.3,,27,Vial 25,1,BB  ,2.00025,2.00025,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_3_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,Evo04sdhEvo03EP_2.3,,28,Vial 26,1,BB  ,2.08303,2.08303,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_3_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,Evo04sdhEvo03EP_3.3,,29,Vial 27,1,BB  ,2.04016,2.04016,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,Evo04sdhEvo03EP_1.4,,32,Vial 28,1,BB  ,3.56169,3.56169,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,Evo04sdhEvo03EP_2.4,,33,Vial 29,1,BB  ,3.62315,3.62315,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,Evo04sdhEvo03EP_3.4,,34,Vial 30,1,BB  ,3.37008,3.37008,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,Evo04sdhEvo03EP_1.5,,35,Vial 31,1,BB  ,4.86992,4.86992,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,Evo04sdhEvo03EP_2.5,,36,Vial 32,1,BB  ,4.86186,4.86186,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,Evo04sdhEvo03EP_3.5,,37,Vial 33,1,BB  ,4.5791,4.5791,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,Evo04sdhEvo03EP_1.6,,38,Vial 34,1,BB  ,6.66262,6.66262,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,Evo04sdhEvo03EP_2.6,,39,Vial 35,1,BB  ,6.74793,6.74793,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,Evo04sdhEvo03EP_3.6,,40,Vial 36,1,BB  ,6.3577,6.3577,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_2_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,Evo04Evo01EP_1.2,,44,Vial 40,1,BB  ,0.77408,0.77408,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_2_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,Evo04Evo01EP_2.2,,45,Vial 41,1,BB  ,0.75406,0.75406,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_2_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,Evo04Evo01EP_3.2,,46,Vial 42,1,BB  ,0.71648,0.71648,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_3_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,Evo04Evo01EP_1.3,,47,Vial 43,1,BB  ,1.52321,1.52321,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_3_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,Evo04Evo01EP_2.3,,48,Vial 44,1,BB  ,1.63692,1.63692,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_3_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,Evo04Evo01EP_3.3,,49,Vial 45,1,BB  ,1.56561,1.56561,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_4_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,Evo04Evo01EP_1.4,,50,Vial 46,1,BB  ,3.34616,3.34616,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_4_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,Evo04Evo01EP_2.4,,51,Vial 47,1,BB  ,3.41555,3.41555,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_4_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,Evo04Evo01EP_3.4,,52,Vial 48,1,BB  ,3.30445,3.30445,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_5_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,Evo04Evo01EP_1.5,,53,Vial 49,1,BB  ,4.6309,4.6309,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_5_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,Evo04Evo01EP_2.5,,54,Vial 50,1,BB  ,4.7819,4.7819,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_5_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,Evo04Evo01EP_3.5,,55,Vial 51,1,BB  ,4.58635,4.58635,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_6_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,Evo04Evo01EP_1.6,,56,Vial 52,1,BB  ,5.64869,5.64869,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_6_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,Evo04Evo01EP_2.6,,57,Vial 53,1,BB  ,5.8575,5.8575,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_6_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,Evo04Evo01EP_3.6,,58,Vial 54,1,BB  ,5.55322,5.55322,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_1_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,Evo04Evo02EP_1.1,,61,Vial 55,1,BB  ,0.23672,0.23672,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_1_OxicEvo04Evo02EPEcoliGlcM9_Broth-2,Evo04Evo02EP_2.1,,62,Vial 56,1,BB  ,0.25418,0.25418,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_1_OxicEvo04Evo02EPEcoliGlcM9_Broth-3,Evo04Evo02EP_3.1,,63,Vial 57,1,BB  ,0.26452,0.26452,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_2_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,Evo04Evo02EP_1.2,,64,Vial 58,1,BB  ,0.5959,0.5959,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_2_OxicEvo04Evo02EPEcoliGlcM9_Broth-2,Evo04Evo02EP_2.2,,65,Vial 59,1,BB  ,0.61905,0.61905,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_2_OxicEvo04Evo02EPEcoliGlcM9_Broth-3,Evo04Evo02EP_3.2,,66,Vial 60,1,BB  ,0.64039,0.64039,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_3_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,Evo04Evo02EP_1.3,,67,Vial 61,1,BB  ,1.17892,1.17892,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_3_OxicEvo04Evo02EPEcoliGlcM9_Broth-2,Evo04Evo02EP_2.3,,68,Vial 62,1,BB  ,1.24853,1.24853,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_3_OxicEvo04Evo02EPEcoliGlcM9_Broth-3,Evo04Evo02EP_3.3,,69,Vial 63,1,BB  ,1.27739,1.27739,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_4_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,Evo04Evo02EP_1.4,,70,Vial 64,1,BB  ,2.43081,2.43081,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_4_OxicEvo04Evo02EPEcoliGlcM9_Broth-2,Evo04Evo02EP_2.4,,71,Vial 65,1,BB  ,2.49848,2.49848,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_4_OxicEvo04Evo02EPEcoliGlcM9_Broth-3,Evo04Evo02EP_3.4,,72,Vial 66,1,BB  ,2.463,2.463,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_5_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,Evo04Evo02EP_1.5,,73,Vial 67,1,BB  ,3.55171,3.55171,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_5_OxicEvo04Evo02EPEcoliGlcM9_Broth-2,Evo04Evo02EP_2.5,,74,Vial 68,1,BB  ,3.75127,3.75127,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_5_OxicEvo04Evo02EPEcoliGlcM9_Broth-3,Evo04Evo02EP_3.5,,75,Vial 69,1,BB  ,3.60892,3.60892,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_6_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,Evo04Evo02EP_1.6,,76,Vial 70,1,BB  ,4.81573,4.81573,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_6_OxicEvo04Evo02EPEcoliGlcM9_Broth-2,Evo04Evo02EP_2.6,,77,Vial 71,1,BB  ,4.99925,4.99925,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140815_6_OxicEvo04Evo02EPEcoliGlcM9_Broth-3,Evo04Evo02EP_3.6,,78,Vial 72,1,BB  ,4.90651,4.90651,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140818_2_OxicEvo04EcoliGlcM9_Broth-4,Evo04_4.2,,82,Vial 76,1,BB  ,0.50522,0.50522,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140818_2_OxicEvo04EcoliGlcM9_Broth-5,Evo04_5.2,,83,Vial 77,1,BB  ,0.51666,0.51666,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140818_2_OxicEvo04EcoliGlcM9_Broth-6,Evo04_6.2,,84,Vial 78,1,BB  ,0.57428,0.57428,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140818_3_OxicEvo04EcoliGlcM9_Broth-4,Evo04_4.3,,85,Vial 79,1,BB  ,1.33124,1.33124,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140818_3_OxicEvo04EcoliGlcM9_Broth-5,Evo04_5.3,,86,Vial 80,1,BB  ,1.37758,1.37758,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140818_3_OxicEvo04EcoliGlcM9_Broth-6,Evo04_6.3,,87,Vial 81,1,BB  ,1.34078,1.34078,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140818_4_OxicEvo04EcoliGlcM9_Broth-4,Evo04_4.4,,90,Vial 82,1,BB  ,2.88608,2.88608,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140818_4_OxicEvo04EcoliGlcM9_Broth-5,Evo04_5.4,,91,Vial 83,1,BB  ,2.9221,2.9221,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140818_4_OxicEvo04EcoliGlcM9_Broth-6,Evo04_6.4,,92,Vial 84,1,BB  ,2.9493,2.9493,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140818_5_OxicEvo04EcoliGlcM9_Broth-4,Evo04_4.5,,93,Vial 85,1,BB  ,3.87857,3.87857,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140818_5_OxicEvo04EcoliGlcM9_Broth-5,Evo04_5.5,,94,Vial 86,1,BB  ,3.79391,3.79391,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140818_5_OxicEvo04EcoliGlcM9_Broth-6,Evo04_6.5,,95,Vial 87,1,BB  ,3.89003,3.89003,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140818_6_OxicEvo04EcoliGlcM9_Broth-4,Evo04_4.6,,96,Vial 88,1,BB  ,5.24658,5.24658,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140818_6_OxicEvo04EcoliGlcM9_Broth-5,Evo04_5.6,,97,Vial 89,1,BB  ,5.15964,5.15964,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140818_6_OxicEvo04EcoliGlcM9_Broth-6,Evo04_6.6,,98,Vial 90,1,BB  ,5.32387,5.32387,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_4_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-4,Evo04pgiEvo06EP_1.4,,12,Vial 10,1,BB  ,0.27682,0.27682,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_5_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-4,Evo04pgiEvo06EP_1.5,,15,Vial 13,1,BB  ,0.27221,0.27221,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_5_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-5,Evo04pgiEvo06EP_2.5,,16,Vial 14,1,BB  ,0.26826,0.26826,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_1_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-6,Evo04pgiEvo07EP_3.1,,20,Vial 21,1,BB  ,0.21775,0.21775,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_2_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-4,Evo04pgiEvo07EP_1.2,,21,Vial 22,1,BB  ,0.35641,0.35641,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_2_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-5,Evo04pgiEvo07EP_2.2,,22,Vial 23,1,BB  ,0.32471,0.32471,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_2_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-6,Evo04pgiEvo07EP_3.2,,23,Vial 24,1,BB  ,0.34166,0.34166,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_3_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-4,Evo04pgiEvo07EP_1.3,,24,Vial 25,1,BB  ,0.45303,0.45303,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_3_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-5,Evo04pgiEvo07EP_2.3,,25,Vial 26,1,BB  ,0.45321,0.45321,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_3_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-6,Evo04pgiEvo07EP_3.3,,26,Vial 27,1,BB  ,0.44454,0.44454,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_4_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-4,Evo04pgiEvo07EP_1.4,,29,Vial 28,1,BB  ,0.51544,0.51544,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_4_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-5,Evo04pgiEvo07EP_2.4,,30,Vial 29,1,BB  ,0.59691,0.59691,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_4_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-6,Evo04pgiEvo07EP_3.4,,31,Vial 30,1,BB  ,0.55851,0.55851,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_5_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-4,Evo04pgiEvo07EP_1.5,,32,Vial 31,1,BB  ,0.64618,0.64618,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_5_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-5,Evo04pgiEvo07EP_2.5,,33,Vial 32,1,BB  ,0.62277,0.62277,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_5_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-6,Evo04pgiEvo07EP_3.5,,34,Vial 33,1,BB  ,0.60824,0.60824,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_2_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-4,Evo04pgiEvo08EP_1.2,,38,Vial 40,1,BB  ,0.31687,0.31687,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_2_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-5,Evo04pgiEvo08EP_2.2,,39,Vial 41,1,BB  ,0.23925,0.23925,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_2_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-6,Evo04pgiEvo08EP_3.2,,40,Vial 42,1,BB  ,0.28419,0.28419,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_3_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-4,Evo04pgiEvo08EP_1.3,,41,Vial 43,1,BB  ,0.43164,0.43164,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_3_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-5,Evo04pgiEvo08EP_2.3,,42,Vial 44,1,BB  ,0.47638,0.47638,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_3_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-6,Evo04pgiEvo08EP_3.3,,43,Vial 45,1,BB  ,0.47993,0.47993,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_4_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-4,Evo04pgiEvo08EP_1.4,,44,Vial 46,1,BB  ,0.64735,0.64735,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_4_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-5,Evo04pgiEvo08EP_2.4,,45,Vial 47,1,BB  ,0.58724,0.58724,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_4_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-6,Evo04pgiEvo08EP_3.4,,46,Vial 48,1,BB  ,0.64401,0.64401,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_5_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-4,Evo04pgiEvo08EP_1.5,,47,Vial 49,1,BB  ,0.76149,0.76149,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_5_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-5,Evo04pgiEvo08EP_2.5,,48,Vial 50,1,BB  ,0.77478,0.77478,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140901_5_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-6,Evo04pgiEvo08EP_3.5,,49,Vial 51,1,BB  ,0.79291,0.79291,mM,HPLC,ac,TRUE,
7,ALEsKOs01,140902_1_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-4,Evo04ptsHIcrrEvo01EP_1.1,,3,Vial 1,1,BB  ,22.06836,22.06836,mM,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_1_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-5,Evo04ptsHIcrrEvo01EP_2.1,,4,Vial 2,1,BB  ,21.88669,21.88669,mM,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_1_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo01EP_3.1,,5,Vial 3,1,BB  ,21.85777,21.85777,mM,HPLC,glc-D,TRUE,
