id,experiment_id,sample_id,met_id,data_raw,data_corrected,data_units,data_reference,used_,comment_
3136,ALEsKOs01,140812_2_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-3,glc-D,22.28203,22.28203,mM,HPLC,TRUE,
3137,ALEsKOs01,140812_3_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-1,glc-D,21.49649,21.49649,mM,HPLC,TRUE,
3138,ALEsKOs01,140812_3_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-2,glc-D,21.43611,21.43611,mM,HPLC,TRUE,
3139,ALEsKOs01,140812_3_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-3,glc-D,21.54027,21.54027,mM,HPLC,TRUE,
3140,ALEsKOs01,140812_4_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-1,glc-D,19.54334,19.54334,mM,HPLC,TRUE,
3141,ALEsKOs01,140812_4_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-2,glc-D,19.49403,19.49403,mM,HPLC,TRUE,
3142,ALEsKOs01,140812_4_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-3,glc-D,19.58147,19.58147,mM,HPLC,TRUE,
3143,ALEsKOs01,140812_5_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-1,glc-D,17.66414,17.66414,mM,HPLC,TRUE,
3144,ALEsKOs01,140812_5_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-2,glc-D,17.58996,17.58996,mM,HPLC,TRUE,
3145,ALEsKOs01,140812_5_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-3,glc-D,17.76513,17.76513,mM,HPLC,TRUE,
3146,ALEsKOs01,140812_6_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-1,glc-D,16.20838,16.20838,mM,HPLC,TRUE,
3147,ALEsKOs01,140812_6_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-2,glc-D,16.17808,16.17808,mM,HPLC,TRUE,
3148,ALEsKOs01,140812_6_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-3,glc-D,16.35252,16.35252,mM,HPLC,TRUE,
3149,ALEsKOs01,140812_1_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-1,glc-D,22.63218,22.63218,mM,HPLC,TRUE,
3150,ALEsKOs01,140812_1_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-2,glc-D,22.54505,22.54505,mM,HPLC,TRUE,
3151,ALEsKOs01,140812_1_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,glc-D,22.59413,22.59413,mM,HPLC,TRUE,
3152,ALEsKOs01,140812_2_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-1,glc-D,22.36482,22.36482,mM,HPLC,TRUE,
3153,ALEsKOs01,140812_2_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-2,glc-D,22.24716,22.24716,mM,HPLC,TRUE,
3154,ALEsKOs01,140812_2_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,glc-D,22.35545,22.35545,mM,HPLC,TRUE,
3155,ALEsKOs01,140812_3_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-1,glc-D,21.28788,21.28788,mM,HPLC,TRUE,
3156,ALEsKOs01,140812_3_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-2,glc-D,21.67641,21.67641,mM,HPLC,TRUE,
3157,ALEsKOs01,140812_3_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,glc-D,21.36909,21.36909,mM,HPLC,TRUE,
3158,ALEsKOs01,140812_4_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-1,glc-D,19.95623,19.95623,mM,HPLC,TRUE,
3159,ALEsKOs01,140812_4_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-2,glc-D,20.67017,20.67017,mM,HPLC,TRUE,
3160,ALEsKOs01,140812_4_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,glc-D,19.79201,19.79201,mM,HPLC,TRUE,
3161,ALEsKOs01,140812_5_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-1,glc-D,18.47565,18.47565,mM,HPLC,TRUE,
3162,ALEsKOs01,140812_5_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-2,glc-D,18.63619,18.63619,mM,HPLC,TRUE,
3163,ALEsKOs01,140812_5_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,glc-D,18.56204,18.56204,mM,HPLC,TRUE,
3164,ALEsKOs01,140812_6_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-1,glc-D,16.65978,16.65978,mM,HPLC,TRUE,
3165,ALEsKOs01,140812_6_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-2,glc-D,16.78099,16.78099,mM,HPLC,TRUE,
3166,ALEsKOs01,140812_6_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,glc-D,16.40042,16.40042,mM,HPLC,TRUE,
3167,ALEsKOs01,140814_1_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,glc-D,22.5554,22.5554,mM,HPLC,TRUE,
3168,ALEsKOs01,140813_1_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,glc-D,22.50203,22.50203,mM,HPLC,TRUE,
3169,ALEsKOs01,140813_1_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,glc-D,22.60786,22.60786,mM,HPLC,TRUE,
3170,ALEsKOs01,140814_2_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,glc-D,21.95227,21.95227,mM,HPLC,TRUE,
3171,ALEsKOs01,140813_2_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,glc-D,22.24307,22.24307,mM,HPLC,TRUE,
3172,ALEsKOs01,140813_2_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,glc-D,22.18946,22.18946,mM,HPLC,TRUE,
3173,ALEsKOs01,140814_3_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,glc-D,21.10217,21.10217,mM,HPLC,TRUE,
3174,ALEsKOs01,140813_3_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,glc-D,21.60064,21.60064,mM,HPLC,TRUE,
3175,ALEsKOs01,140813_3_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,glc-D,21.58713,21.58713,mM,HPLC,TRUE,
3176,ALEsKOs01,140814_4_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,glc-D,19.78839,19.78839,mM,HPLC,TRUE,
3177,ALEsKOs01,140813_4_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,glc-D,19.97281,19.97281,mM,HPLC,TRUE,
3178,ALEsKOs01,140813_4_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,glc-D,19.90283,19.90283,mM,HPLC,TRUE,
3179,ALEsKOs01,140814_5_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,glc-D,18.10676,18.10676,mM,HPLC,TRUE,
3180,ALEsKOs01,140813_5_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,glc-D,18.25336,18.25336,mM,HPLC,TRUE,
3181,ALEsKOs01,140813_5_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,glc-D,18.15752,18.15752,mM,HPLC,TRUE,
3182,ALEsKOs01,140814_6_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,glc-D,15.59847,15.59847,mM,HPLC,TRUE,
3183,ALEsKOs01,140813_6_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,glc-D,15.28284,15.28284,mM,HPLC,FALSE,
3184,ALEsKOs01,140813_6_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,glc-D,15.1717,15.1717,mM,HPLC,FALSE,
3185,ALEsKOs01,140813_1_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,glc-D,22.59344,22.59344,mM,HPLC,FALSE,
3186,ALEsKOs01,140813_1_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,glc-D,22.59464,22.59464,mM,HPLC,FALSE,
3187,ALEsKOs01,140813_1_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,glc-D,22.48576,22.48576,mM,HPLC,FALSE,
3188,ALEsKOs01,140813_2_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,glc-D,22.33629,22.33629,mM,HPLC,TRUE,
3189,ALEsKOs01,140813_2_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,glc-D,22.2965,22.2965,mM,HPLC,TRUE,
3190,ALEsKOs01,140813_2_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,glc-D,22.39197,22.39197,mM,HPLC,TRUE,
3191,ALEsKOs01,140813_3_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,glc-D,21.36074,21.36074,mM,HPLC,TRUE,
3192,ALEsKOs01,140813_3_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,glc-D,21.36473,21.36473,mM,HPLC,TRUE,
3193,ALEsKOs01,140813_3_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,glc-D,21.37195,21.37195,mM,HPLC,TRUE,
3194,ALEsKOs01,140813_4_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,glc-D,19.19606,19.19606,mM,HPLC,TRUE,
3195,ALEsKOs01,140813_4_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,glc-D,19.27134,19.27134,mM,HPLC,TRUE,
3196,ALEsKOs01,140813_4_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,glc-D,19.07535,19.07535,mM,HPLC,TRUE,
3197,ALEsKOs01,140813_5_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,glc-D,17.04255,17.04255,mM,HPLC,TRUE,
3198,ALEsKOs01,140813_5_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,glc-D,17.16278,17.16278,mM,HPLC,TRUE,
3199,ALEsKOs01,140813_5_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,glc-D,16.98819,16.98819,mM,HPLC,TRUE,
3200,ALEsKOs01,140813_6_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,glc-D,14.32965,14.32965,mM,HPLC,TRUE,
3201,ALEsKOs01,140813_6_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,glc-D,14.48912,14.48912,mM,HPLC,TRUE,
3202,ALEsKOs01,140813_6_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,glc-D,14.08027,14.08027,mM,HPLC,TRUE,
3203,ALEsKOs01,140811_1_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,succ,0.11178,0.11178,mM,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
3204,ALEsKOs01,140811_1_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,succ,0.11047,0.11047,mM,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
3205,ALEsKOs01,140811_1_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,succ,0.12171,0.12171,mM,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
3206,ALEsKOs01,140811_2_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,succ,0.2946,0.2946,mM,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
3207,ALEsKOs01,140811_2_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,succ,0.29329,0.29329,mM,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
3208,ALEsKOs01,140811_2_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,succ,0.2886,0.2886,mM,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
3209,ALEsKOs01,140811_3_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,succ,0.44118,0.44118,mM,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
3210,ALEsKOs01,140811_3_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,succ,0.2435,0.2435,mM,HPLC,FALSE,Outlier; poor sample acquisition
3211,ALEsKOs01,140811_3_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,succ,0.42411,0.42411,mM,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
3212,ALEsKOs01,140811_4_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,succ,0.42735,0.42735,mM,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
3213,ALEsKOs01,140811_4_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,succ,0.42981,0.42981,mM,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
3214,ALEsKOs01,140811_4_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,succ,0.43841,0.43841,mM,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
3215,ALEsKOs01,140811_5_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,succ,0.39449,0.39449,mM,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
3216,ALEsKOs01,140811_5_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,succ,0.39001,0.39001,mM,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
3217,ALEsKOs01,140811_5_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,succ,0.38174,0.38174,mM,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
3218,ALEsKOs01,140811_6_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,succ,0.35968,0.35968,mM,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
3219,ALEsKOs01,140811_6_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,succ,0.36709,0.36709,mM,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
3220,ALEsKOs01,140811_6_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,succ,0.35324,0.35324,mM,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
3221,ALEsKOs01,140813_5_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,succ,0.06262,0.06262,mM,HPLC,TRUE,"Biphasic growth: Acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to succinate during mid- to late- exponential growth"
3222,ALEsKOs01,140813_5_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,succ,0.06989,0.06989,mM,HPLC,TRUE,"Biphasic growth: Acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to succinate during mid- to late- exponential growth"
3223,ALEsKOs01,140813_6_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,succ,0.11465,0.11465,mM,HPLC,FALSE,"Biphasic growth: Acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to succinate during mid- to late- exponential growth"
3224,ALEsKOs01,140813_6_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,succ,0.1092,0.1092,mM,HPLC,TRUE,"Biphasic growth: Acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to succinate during mid- to late- exponential growth"
3225,ALEsKOs01,140813_6_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,succ,0.1481,0.1481,mM,HPLC,TRUE,"Biphasic growth: Acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to succinate during mid- to late- exponential growth"
3226,ALEsKOs01,140811_2_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,lac-L,0.06438,0.06438,mM,HPLC,TRUE,"Biphasic growth: acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to lactate during mid- to late- exponential growth"
3227,ALEsKOs01,140811_2_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,lac-L,0.07108,0.07108,mM,HPLC,TRUE,"Biphasic growth: acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to lactate during mid- to late- exponential growth"
3228,ALEsKOs01,140811_2_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,lac-L,0.07026,0.07026,mM,HPLC,TRUE,"Biphasic growth: acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to lactate during mid- to late- exponential growth"
3229,ALEsKOs01,140811_3_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,lac-L,0.3242,0.3242,mM,HPLC,TRUE,"Biphasic growth: acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to lactate during mid- to late- exponential growth"
3230,ALEsKOs01,140811_3_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,lac-L,0.17351,0.17351,mM,HPLC,FALSE,"Biphasic growth: acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to lactate during mid- to late- exponential growth"
3231,ALEsKOs01,140811_3_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,lac-L,0.33299,0.33299,mM,HPLC,TRUE,"Biphasic growth: acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to lactate during mid- to late- exponential growth"
3232,ALEsKOs01,140811_4_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,lac-L,1.0543,1.0543,mM,HPLC,TRUE,"Biphasic growth: acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to lactate during mid- to late- exponential growth"
3233,ALEsKOs01,140811_4_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,lac-L,1.08745,1.08745,mM,HPLC,TRUE,"Biphasic growth: acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to lactate during mid- to late- exponential growth"
3234,ALEsKOs01,140811_4_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,lac-L,1.10265,1.10265,mM,HPLC,TRUE,"Biphasic growth: acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to lactate during mid- to late- exponential growth"
3235,ALEsKOs01,140811_5_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,lac-L,1.67269,1.67269,mM,HPLC,TRUE,"Biphasic growth: acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to lactate during mid- to late- exponential growth"
3236,ALEsKOs01,140811_5_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,lac-L,1.60592,1.60592,mM,HPLC,TRUE,"Biphasic growth: acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to lactate during mid- to late- exponential growth"
3237,ALEsKOs01,140811_5_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,lac-L,1.62792,1.62792,mM,HPLC,TRUE,"Biphasic growth: acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to lactate during mid- to late- exponential growth"
3238,ALEsKOs01,140811_6_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,lac-L,2.60626,2.60626,mM,HPLC,TRUE,"Biphasic growth: acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to lactate during mid- to late- exponential growth"
3239,ALEsKOs01,140811_6_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,lac-L,2.60033,2.60033,mM,HPLC,TRUE,"Biphasic growth: acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to lactate during mid- to late- exponential growth"
3240,ALEsKOs01,140811_6_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,lac-L,2.56151,2.56151,mM,HPLC,TRUE,"Biphasic growth: acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to lactate during mid- to late- exponential growth"
3241,ALEsKOs01,140811_4_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,glyc,0,0,mM,HPLC,FALSE,"Detection of glycerol is not sensitive enough to determine an accurate rate; However, glycerol is present and is most likely being excreted in minute amounts"
3242,ALEsKOs01,140811_4_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,glyc,0.0113,0.0113,mM,HPLC,FALSE,"Detection of glycerol is not sensitive enough to determine an accurate rate; However, glycerol is present and is most likely being excreted in minute amounts"
3243,ALEsKOs01,140811_5_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,glyc,0.00551,0.00551,mM,HPLC,FALSE,"Detection of glycerol is not sensitive enough to determine an accurate rate; However, glycerol is present and is most likely being excreted in minute amounts"
3244,ALEsKOs01,140811_6_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,glyc,0.02176,0.02176,mM,HPLC,FALSE,"Detection of glycerol is not sensitive enough to determine an accurate rate; However, glycerol is present and is most likely being excreted in minute amounts"
3245,ALEsKOs01,140811_6_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,glyc,0.04587,0.04587,mM,HPLC,FALSE,"Detection of glycerol is not sensitive enough to determine an accurate rate; However, glycerol is present and is most likely being excreted in minute amounts"
3246,ALEsKOs01,140811_6_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,glyc,0.03839,0.03839,mM,HPLC,FALSE,"Detection of glycerol is not sensitive enough to determine an accurate rate; However, glycerol is present and is most likely being excreted in minute amounts"
3247,ALEsKOs01,140811_2_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,ac,0.2676,0.2676,mM,HPLC,TRUE,"Biphasic growth: acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to lactate during mid- to late- exponential growth"
3248,ALEsKOs01,140811_2_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,ac,0.29285,0.29285,mM,HPLC,TRUE,"Biphasic growth: acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to lactate during mid- to late- exponential growth"
3249,ALEsKOs01,140811_2_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,ac,0.26465,0.26465,mM,HPLC,TRUE,"Biphasic growth: acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to lactate during mid- to late- exponential growth"
